tcin,week_start,sales,orders,receipts,oh_start,oh_end,source
95285661,2028-01-23,0.0,0.0,0.0,21246.562260288258,21246.562260288258,controller
95285661,2028-01-30,0.0,0.0,0.0,21246.562260288258,21246.562260288258,controller
95285661,2028-02-06,0.0,0.0,0.0,21246.562260288258,21246.562260288258,controller
95285662,2026-08-30,0.0,0.0,0.0,0.0,0.0,controller
95285662,2026-09-06,0.0,0.0,0.0,0.0,0.0,controller
95285662,2026-09-13,0.0,0.0,0.0,0.0,0.0,controller
95285662,2026-09-20,0.0,0.0,3120.0,0.0,3120.0,controller
95285662,2026-09-27,55.413870967741936,0.0,10400.0,3120.0,13464.586129032257,controller
95285662,2026-10-04,129.29903225806453,7916.0,1560.0,13464.586129032257,14895.287096774193,plan_forward
95285662,2026-10-11,129.29903225806453,3044.0,0.0,14895.287096774193,14765.988064516128,plan_forward
95285662,2026-10-18,129.29903225806453,3188.0,0.0,14765.988064516128,14636.689032258064,plan_forward
95285662,2026-10-25,129.29903225806453,3308.0,7916.0,14636.689032258064,22423.39,plan_forward
95285662,2026-11-01,129.29933333333332,0.0,3044.0,22423.39,25338.090666666667,controller
95285662,2026-11-08,129.29933333333332,0.0,3188.0,25338.090666666667,28396.791333333334,controller
95285662,2026-11-15,129.29933333333332,0.0,3308.0,28396.791333333334,31575.492000000002,controller
95285662,2026-11-22,129.29933333333332,0.0,0.0,31575.492000000002,31446.19266666667,controller
95285662,2026-11-29,129.29911827956988,0.0,0.0,31446.19266666667,31316.8935483871,controller
95285662,2026-12-06,129.29903225806453,0.0,0.0,31316.8935483871,31187.594516129033,controller
95285662,2026-12-13,129.29903225806453,0.0,0.0,31187.594516129033,31058.295483870967,controller
95285662,2026-12-20,129.29903225806453,0.0,0.0,31058.295483870967,30928.9964516129,controller
95285662,2026-12-27,184.71387096774194,0.0,0.0,30928.9964516129,30744.28258064516,controller
95285662,2027-01-03,323.2509677419354,0.0,0.0,30744.28258064516,30421.03161290322,controller
95285662,2027-01-10,323.2509677419354,0.0,0.0,30421.03161290322,30097.780645161285,controller
95285662,2027-01-17,323.2509677419354,0.0,0.0,30097.780645161285,29774.52967741935,controller
95285662,2027-01-24,323.2509677419354,0.0,0.0,29774.52967741935,29451.278709677412,controller
95285662,2027-01-31,323.2501382488479,0.0,0.0,29451.278709677412,29128.028571428564,controller
95285662,2027-02-07,323.25,0.0,0.0,29128.028571428564,28804.778571428564,controller
95285662,2027-02-14,323.25,0.0,0.0,28804.778571428564,28481.528571428564,controller
95285662,2027-02-21,323.25,0.0,0.0,28481.528571428564,28158.278571428564,controller
95285662,2027-02-28,600.3211520737328,0.0,0.0,28158.278571428564,27557.957419354832,controller
95285662,2027-03-07,646.4996774193548,0.0,0.0,27557.957419354832,26911.45774193548,controller
95285662,2027-03-14,646.4996774193548,0.0,0.0,26911.45774193548,26264.958064516126,controller
95285662,2027-03-21,646.4996774193548,0.0,0.0,26264.958064516126,25618.458387096773,controller
95285662,2027-03-28,660.3533870967742,0.0,0.0,25618.458387096773,24958.105,controller
95285662,2027-04-04,678.825,0.0,0.0,24958.105,24279.28,controller
95285662,2027-04-11,678.825,0.0,0.0,24279.28,23600.454999999998,controller
95285662,2027-04-18,678.825,0.0,0.0,23600.454999999998,22921.629999999997,controller
95285662,2027-04-25,683.673870967742,0.0,0.0,22921.629999999997,22237.956129032256,controller
95285662,2027-05-02,712.7670967741935,0.0,0.0,22237.956129032256,21525.189032258062,controller
95285662,2027-05-09,712.7670967741935,0.0,0.0,21525.189032258062,20812.421935483868,controller
95285662,2027-05-16,712.7670967741935,0.0,0.0,20812.421935483868,20099.654838709674,controller
95285662,2027-05-23,712.7670967741935,0.0,0.0,20099.654838709674,19386.88774193548,controller
95285662,2027-05-30,738.2227419354839,0.0,0.0,19386.88774193548,18648.664999999997,controller
95285662,2027-06-06,748.405,0.0,0.0,18648.664999999997,17900.26,controller
95285662,2027-06-13,748.405,3.841250000000059,0.0,17900.26,17151.855,controller
95285662,2027-06-20,748.405,50.616562499999986,0.0,17151.855,16403.45,controller
95285662,2027-06-27,764.4419354838709,121.44727822580637,0.0,16403.45,15639.00806451613,controller
95285662,2027-07-04,785.8245161290322,201.29877016129012,3.841250000000059,15639.00806451613,14857.024798387098,controller
95285662,2027-07-11,785.8245161290322,250.17272429435468,50.616562499999986,14857.024798387098,14121.816844758065,controller
95285662,2027-07-18,785.8245161290322,296.12322139616924,121.44727822580637,14121.816844758065,13457.43960685484,controller
95285662,2027-07-25,785.8245161290322,337.6467987651208,201.29877016129012,13457.43960685484,12872.913860887096,controller
95285662,2027-08-01,825.1170967741936,433.1185288558468,250.17272429435468,12872.913860887096,12297.969488407258,controller
95285662,2027-08-08,825.1170967741936,469.0525521358367,296.12322139616924,12297.969488407258,11768.975613029234,controller
95285662,2027-08-15,825.1170967741936,502.11466934696324,337.6467987651208,11768.975613029234,11281.505315020162,controller
95285662,2027-08-22,825.1170967741936,532.5815629725303,433.1185288558468,11281.505315020162,10889.506747101816,controller
95285662,2027-08-29,848.6909462365591,592.4422476609751,469.0525521358367,10889.506747101816,10509.868353001093,controller
95285662,2027-09-05,866.3713333333333,642.6902279374316,502.11466934696324,10509.868353001093,10145.611689014724,controller
95285662,2027-09-12,866.3713333333333,665.4562694365796,532.5815629725303,10145.611689014724,9811.82191865392,controller
95285662,2027-09-19,866.3713333333333,686.3181300841298,592.4422476609751,9811.82191865392,9537.892832981563,controller
95285662,2027-09-26,920.3579569892472,784.4186334225232,642.6902279374316,9537.892832981563,9260.225103929748,controller
95285662,2027-10-03,1055.3245161290322,1004.222705197939,665.4562694365796,9260.225103929748,8870.356857237295,controller
95285662,2027-10-10,1055.3245161290322,1028.5894706162173,686.3181300841298,8870.356857237295,8501.350471192392,controller
95285662,2027-10-17,1055.3245161290322,1051.6523697440239,784.4186334225232,8501.350471192392,8230.444588485883,controller
95285662,2027-10-24,1055.3245161290322,1068.5839874131807,1004.222705197939,8230.444588485883,8179.34277755479,controller
95285662,2027-10-31,1100.5526451612905,1139.6200441447613,1028.5894706162173,8179.34277755479,8107.379603009717,controller
95285662,2027-11-07,1108.0906666666667,1155.4247748118928,1051.6523697440239,8107.379603009717,8050.941306087074,controller
95285662,2027-11-14,1108.0906666666667,1158.952168369558,1068.5839874131807,8050.941306087074,8011.434626833587,controller
95285662,2027-11-21,1108.0906666666667,1161.4213358229008,1139.6200441447613,8011.434626833587,8042.9640043116815,controller
95285662,2027-11-28,1139.7514838709678,1206.9419755369718,1155.4247748118928,8042.9640043116815,8058.637295252606,controller
95285662,2027-12-05,1163.4970967741936,1241.5808142080025,1158.952168369558,8058.637295252606,8054.09236684797,controller
95285662,2027-12-12,1163.4970967741936,1241.8648722332923,1161.4213358229008,8054.09236684797,8052.016605896677,controller
95285662,2027-12-19,1163.4970967741936,1241.994607292748,1206.9419755369718,8052.016605896677,8095.461484659456,controller
95285662,2027-12-26,997.2832258064516,989.9584959184614,1241.5808142080025,8095.461484659456,8339.759073061006,controller
95285662,2028-01-02,0.0,0.0,1241.8648722332923,8339.759073061006,9581.6239452943,controller
95285662,2028-01-09,0.0,0.0,1241.994607292748,9581.6239452943,10823.618552587048,controller
95285662,2028-01-16,0.0,0.0,989.9584959184614,10823.618552587048,11813.577048505509,controller
95285662,2028-01-23,0.0,0.0,0.0,11813.577048505509,11813.577048505509,controller
95285662,2028-01-30,0.0,0.0,0.0,11813.577048505509,11813.577048505509,controller
95285662,2028-02-06,0.0,0.0,0.0,11813.577048505509,11813.577048505509,controller
1010810949,2026-08-30,369.51552321423907,1536.0,2592.0,6648.0,8870.484476785761,plan
1010810949,2026-09-06,517.3217324999347,221.57731895079195,4056.0,8870.484476785761,12409.162744285826,controller
1010810949,2026-09-13,517.3217324999347,0.40992723203783044,1728.0,12409.162744285826,13619.841011785891,controller
1010810949,2026-09-20,517.3217324999347,5184.0,1536.0,13619.841011785891,14638.519279285956,plan
1010810949,2026-09-27,561.0045963378351,1896.0,221.57731895079195,14638.519279285956,14299.092001898915,plan
1010810949,2026-10-04,619.2484147883689,1944.0,0.40992723203783044,14299.092001898915,13680.253514342583,plan
1010810949,2026-10-11,619.2484147883689,2592.0,5184.0,13680.253514342583,18245.005099554215,plan
1010810949,2026-10-18,619.2484147883689,4584.0,1896.0,18245.005099554215,19521.756684765845,plan
1010810949,2026-10-25,619.2484147883689,4776.0,1944.0,19521.756684765845,20846.508269977476,plan
1010810949,2026-11-01,619.2481341083223,0.0,2592.0,20846.508269977476,22819.260135869154,controller
1010810949,2026-11-08,619.2481341083223,0.0,4584.0,22819.260135869154,26784.01200176083,controller
1010810949,2026-11-15,619.2481341083223,0.0,4776.0,26784.01200176083,30940.76386765251,controller
1010810949,2026-11-22,619.2481341083223,0.0,0.0,30940.76386765251,30321.515733544187,controller
1010810949,2026-11-29,619.2483345940698,0.0,0.0,30321.515733544187,29702.267398950116,controller
1010810949,2026-12-06,619.2484147883689,0.0,0.0,29702.267398950116,29083.018984161747,controller
1010810949,2026-12-13,619.2484147883689,0.0,0.0,29083.018984161747,28463.770569373377,controller
1010810949,2026-12-20,619.2484147883689,0.0,0.0,28463.770569373377,27844.522154585007,controller
1010810949,2026-12-27,619.2484147883688,0.0,0.0,27844.522154585007,27225.273739796638,controller
1010810949,2027-01-03,619.2484147883689,0.0,0.0,27225.273739796638,26606.025325008268,controller
1010810949,2027-01-10,619.2484147883689,0.0,0.0,26606.025325008268,25986.776910219898,controller
1010810949,2027-01-17,619.2484147883689,0.0,0.0,25986.776910219898,25367.52849543153,controller
1010810949,2027-01-24,619.2484147883689,0.0,0.0,25367.52849543153,24748.28008064316,controller
1010810949,2027-01-31,619.2485293516534,0.0,0.0,24748.28008064316,24129.031551291504,controller
1010810949,2027-02-07,619.2485484455341,0.0,0.0,24129.031551291504,23509.78300284597,controller
1010810949,2027-02-14,619.2485484455341,0.0,0.0,23509.78300284597,22890.534454400433,controller
1010810949,2027-02-21,619.2485484455341,0.0,0.0,22890.534454400433,22271.285905954897,controller
1010810949,2027-02-28,619.2484338822496,0.0,0.0,22271.285905954897,21652.037472072647,controller
1010810949,2027-03-07,619.2484147883689,0.0,0.0,21652.037472072647,21032.789057284277,controller
1010810949,2027-03-14,619.2484147883689,0.0,0.0,21032.789057284277,20413.540642495907,controller
1010810949,2027-03-21,619.2484147883689,0.0,0.0,20413.540642495907,19794.292227707538,controller
1010810949,2027-03-28,619.2482944969204,0.0,0.0,19794.292227707538,19175.043933210618,controller
1010810949,2027-04-04,619.2481341083223,0.0,0.0,19175.043933210618,18555.795799102296,controller
1010810949,2027-04-11,619.2481341083223,0.0,0.0,18555.795799102296,17936.547664993974,controller
1010810949,2027-04-18,619.2481341083223,0.0,0.0,17936.547664993974,17317.29953088565,controller
1010810949,2027-04-25,619.2481742054719,0.0,0.0,17317.29953088565,16698.05135668018,controller
1010810949,2027-05-02,619.2484147883689,0.0,0.0,16698.05135668018,16078.802941891809,controller
1010810949,2027-05-09,619.2484147883689,0.0,0.0,16078.802941891809,15459.554527103439,controller
